shortme	for2591_id	species	sex	strain	animal_id	treatment	subproject	groups	mod	repeats	bwc	rgs	tint_mouse	nesting_rat	burrowing_rat	openfield_rat	cort_plasma	cort_fec	cort_fur_hair	food	social_interaction	Sacc_pref	OF_rearing_frequency	Of_immobile_duration	OF_center_time	BWB_WB	BWB_entries_in_BB	BWB_streching	BWB_LT	EPM_stretching	EPM_head_dip	EPM_closed_arms_duration	EPM_open_arms_duration	EPM_open1_3	Adrel_glands	Creatincise	Oxytocin	BDNF	Irwin	Seizures_n	Seizures_duration	Act_d	Act_n	HR_d	HR_n	NN.I_d	NN.I_n	NNx_d	NNx_n	pNNx_d	pNNx_n	RMSSD_d	RMSSD_n	SDNN_d	SDNN_n	MPPF_hippocampus_L	MPPF_hippocampus_R	MPPF_mPFC	MPPF_septum	FDG_mPFC	FDG_septum	FDG_amygdala	FDG_striatum	FDG_hypothalamus	FDG_thalamus	FDG_parietal_cortex	FDG_hippocampus	Init.ADT	Init.SD	total.SD	Mean.SD
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 60	ive	pet	elec_pet_ive	elec	-1				2	2057.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 23	sham	pet	elec_pet_sham	elec	-1				3	2054																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 26	sham	pet	elec_pet_sham	elec	-1				3	1873.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 29	sham	pet	elec_pet_sham	elec	-1				3	1591.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 34	sham	pet	elec_pet_sham	elec	-1				3	2062.1																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 42	sham	pet	elec_pet_sham	elec	-1				3	2266.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 43	sham	pet	elec_pet_sham	elec	-1				3	1790.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 55	sham	pet	elec_pet_sham	elec	-1				2	2230.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 63	sham	pet	elec_pet_sham	elec	-1				3	1705.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 21	SE	pet	elec_pet_SE	elec	-1				2	1927.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 32	SE	pet	elec_pet_SE	elec	-1				2	2158.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 40	SE	pet	elec_pet_SE	elec	-1				3	2005.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 44	SE	pet	elec_pet_SE	elec	-1				2	2093.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 47	SE	pet	elec_pet_SE	elec	-1				3	1841.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 53	SE	pet	elec_pet_SE	elec	-1				2	1232.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 54	SE	pet	elec_pet_SE	elec	-1				1	2273.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 61	SE	pet	elec_pet_SE	elec	-1				2	1698.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 62	SE	pet	elec_pet_SE	elec	-1				3	2327.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 22	ive	pet	elec_pet_ive	elec	0				3	1733																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 24	ive	pet	elec_pet_ive	elec	0				3	2121.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 31	ive	pet	elec_pet_ive	elec	0				1	1706.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 33	ive	pet	elec_pet_ive	elec	0				2	1951.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 36	ive	pet	elec_pet_ive	elec	0				2	2092.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 38	ive	pet	elec_pet_ive	elec	0				3	2396.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 46	ive	pet	elec_pet_ive	elec	0				2	2190																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 48	ive	pet	elec_pet_ive	elec	0				2	2034.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 50	ive	pet	elec_pet_ive	elec	0				3	2070.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 51	ive	pet	elec_pet_ive	elec	0				3	1681.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 52	ive	pet	elec_pet_ive	elec	0				2	1991.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 60	ive	pet	elec_pet_ive	elec	0				3	2271.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 23	sham	pet	elec_pet_sham	elec	0				2	1824.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 26	sham	pet	elec_pet_sham	elec	0				3	1962.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 29	sham	pet	elec_pet_sham	elec	0				2	1559.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 34	sham	pet	elec_pet_sham	elec	0				2	1779.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 42	sham	pet	elec_pet_sham	elec	0				3	1732.1																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 43	sham	pet	elec_pet_sham	elec	0				3	1823																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 55	sham	pet	elec_pet_sham	elec	0				2	1935.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 63	sham	pet	elec_pet_sham	elec	0				3	1497.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 21	SE	pet	elec_pet_SE	elec	0				2	2000																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 32	SE	pet	elec_pet_SE	elec	0				2	1678.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 40	SE	pet	elec_pet_SE	elec	0				2	1676.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 44	SE	pet	elec_pet_SE	elec	0				3	1717.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 47	SE	pet	elec_pet_SE	elec	0				2	1213.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 53	SE	pet	elec_pet_SE	elec	0				2	1743.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 54	SE	pet	elec_pet_SE	elec	0				1	968.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 61	SE	pet	elec_pet_SE	elec	0				3	2019.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 62	SE	pet	elec_pet_SE	elec	0				3	1950																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 22	ive	pet	elec_pet_ive	elec	1				2	1079.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 24	ive	pet	elec_pet_ive	elec	1				2	1491.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 31	ive	pet	elec_pet_ive	elec	1				2	1613.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 33	ive	pet	elec_pet_ive	elec	1				2	2005																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 36	ive	pet	elec_pet_ive	elec	1				2	2195.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 38	ive	pet	elec_pet_ive	elec	1				3	843																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 46	ive	pet	elec_pet_ive	elec	1				2	1487.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 48	ive	pet	elec_pet_ive	elec	1				3	1890.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 50	ive	pet	elec_pet_ive	elec	1				3	1507.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 51	ive	pet	elec_pet_ive	elec	1				3	1373.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 52	ive	pet	elec_pet_ive	elec	1				3	1957.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 60	ive	pet	elec_pet_ive	elec	1				3	2082.1																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 23	sham	pet	elec_pet_sham	elec	1				3	1791.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 26	sham	pet	elec_pet_sham	elec	1				2	1511.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 29	sham	pet	elec_pet_sham	elec	1				2	1890																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 34	sham	pet	elec_pet_sham	elec	1				2	2076.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 42	sham	pet	elec_pet_sham	elec	1				3	2124																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 43	sham	pet	elec_pet_sham	elec	1				3	1909																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 55	sham	pet	elec_pet_sham	elec	1				2	1798.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 63	sham	pet	elec_pet_sham	elec	1				1	190.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 21	SE	pet	elec_pet_SE	elec	1				2	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 32	SE	pet	elec_pet_SE	elec	1				3	77.3																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 40	SE	pet	elec_pet_SE	elec	1				0	399.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 44	SE	pet	elec_pet_SE	elec	1				3	1382																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 47	SE	pet	elec_pet_SE	elec	1				1	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 53	SE	pet	elec_pet_SE	elec	1				2	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 54	SE	pet	elec_pet_SE	elec	1				2	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 61	SE	pet	elec_pet_SE	elec	1				1	176.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 62	SE	pet	elec_pet_SE	elec	1				2	46.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 22	ive	pet	elec_pet_ive	elec	2				2	2185.5																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 24	ive	pet	elec_pet_ive	elec	2				3	1862																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 31	ive	pet	elec_pet_ive	elec	2				3	1710.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 33	ive	pet	elec_pet_ive	elec	2				3	1943.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 36	ive	pet	elec_pet_ive	elec	2				2	1789.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 38	ive	pet	elec_pet_ive	elec	2				3	1745																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 46	ive	pet	elec_pet_ive	elec	2				3	2032.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 48	ive	pet	elec_pet_ive	elec	2				3	1969.1																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 50	ive	pet	elec_pet_ive	elec	2				3	1666.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 51	ive	pet	elec_pet_ive	elec	2				3	2119																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 52	ive	pet	elec_pet_ive	elec	2				3	2036.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 60	ive	pet	elec_pet_ive	elec	2				3	2119.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 23	sham	pet	elec_pet_sham	elec	2				3	1894.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 26	sham	pet	elec_pet_sham	elec	2				3	1915.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 29	sham	pet	elec_pet_sham	elec	2				3	1689.4																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 34	sham	pet	elec_pet_sham	elec	2				3	2019.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 42	sham	pet	elec_pet_sham	elec	2				3	1789.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 43	sham	pet	elec_pet_sham	elec	2				3	1982.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 55	sham	pet	elec_pet_sham	elec	2				3	1700.6																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 63	sham	pet	elec_pet_sham	elec	2				3	1575.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 21	SE	pet	elec_pet_SE	elec	2				1	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 32	SE	pet	elec_pet_SE	elec	2				3	2313.9																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 40	SE	pet	elec_pet_SE	elec	2				3	456.8																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 44	SE	pet	elec_pet_SE	elec	2				3	2085.1																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 47	SE	pet	elec_pet_SE	elec	2				3	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 53	SE	pet	elec_pet_SE	elec	2				3	91.2																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 54	SE	pet	elec_pet_SE	elec	2				3	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 61	SE	pet	elec_pet_SE	elec	2				3	0																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 62	SE	pet	elec_pet_SE	elec	2				2	249.7																									0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 22	ive	pet	elec_pet_ive	elec	3	7.5610702			3	1831.2	5087.784	20.3455				396	93.04254	37	152.32	40.4	51.28	4	10	17.16	3	17	126.04	144.92	53.24	0.06195		36.9905	730.6398		0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 24	ive	pet	elec_pet_ive	elec	3	8.3160943			3	2222.1	5548.853	20.4695				395	91.29006	26	208.96	70.76	52.08	6	8	11.08						0.04895		20.129	436.5392		0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 31	ive	pet	elec_pet_ive	elec	3	5.3813395			1	1750.5	4898.757	9.6625				485	92.70358	34	221.04	30.28	115.72	7	8	15.76	0	23	67.6	180.52	66.48	0.06452		0.311	665.6486		0																				0.8763205	0.9192776	0.8338811	0.9200271	1.002462	1.0638527	0.7732727	0.9658943				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 33	ive	pet	elec_pet_ive	elec	3	7.7176298			3	1951.9	6866.786	20.212				485	93.33333	58	131.4	44.08	103.44	10	14	3.4	12	18	129.96	117.08	36.44	0.05816		27.5215	434.1069		0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 36	ive	pet	elec_pet_ive	elec	3	5.5067837			1	2087.3	4872.599	37.0915				407	93.60825	37	174.64	44.32	114.36	6	6	23.72	14	8	222.92	34.4	0	0.06008		1.206	706.226		0																1.191573766	1.1683166	9.28E-05	0.005979797	0.9587979	0.9987697	0.8536134	1.0487934	0.9981979	1.1301139	0.8053554	1.017985				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 38	ive	pet	elec_pet_ive	elec	3	5.0832209			3	1327.1	5363.643	36.543				454	87.22649	41	170.36	53.76	95.32	8	11	0.68	2	20	90.72	153	72.08	0.04828		83.462	494.5353		0																				0.8855763	0.9847545	0.8376326	1.0393898	0.9746242	1.1635049	0.7447097	1.0027182				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 46	ive	pet	elec_pet_ive	elec	3	4.9531981			3	1412.3	5031.471	12.398				396	93.17093	43	220.48	7.44	97.96	10	10	1.8	2	20	134.68	131.36	55.6	0.03749		18.097	684.0459		0																				0.8712475	1.0322105	0.8275653	1.0650982	0.9815595	1.154157	0.7910137	1.0706568				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 48	ive	pet	elec_pet_ive	elec	3	3.9151713			3	1773	5227.332	14.984				454	89.03366	40	176.2	52.88	90.08	8	7	11.36	5	12	159.52	114.16	23.2	0.05962		9.155	588.1249		0																				0.9496929	1.0178048	0.8946577	1.0564084	0.9854213	1.0624943	0.7381457	1.0162131				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 50	ive	pet	elec_pet_ive	elec	3	7.9010375			3	1407.7	5581.316	17.559				409	92.99046	34	165	40.28	83	7	5	4.84	5	19	116.24	118.2	38.76	0.05245		32.832	479.9636		0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 51	ive	pet	elec_pet_ive	elec	3	5.8180398			3	1857.7	6213.227	9.33				409	94.53125	31	140.6	101.6	62.48	6	9	1.12						0.05294		36.403	602.3084		0																															
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 52	ive	pet	elec_pet_ive	elec	3	7.7979798			3	1799.2	4986.195	66.966				407	91.79104	24	216.92	27.16	109.52	10	12	12.44	8	14	156.08	99.36	36.68	0.04925		67.9955	408.1518		0																1.245664198	1.2499569	0.062092572	0.128375772	1.0412619	1.0349972	0.8653853	1.1178417	0.9528805	1.1331277	0.8247568	1.0723317				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 60	ive	pet	elec_pet_ive	elec	3	11.2537441			1	2020	5359.133	20.235				395	91.74428	31	161.68	36.68	124.72	7	7	21.36	3	17	123.48	160.56	61.56	0.05867		12.9915	563.7048		0																0.850959323	0.838517	0.00473618	0.007299338	0.8660439	0.9217524	0.7936878	1.0551337	0.9029154	1.1355913	0.6919702	1.0156941				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 23	sham	pet	elec_pet_sham	elec	3	3.1377343			3	1914.6	5849.532	25.91				242	90.61086	41	127.6	45	65.32	5	13	15.12	6	17	131.92	114.24	42.52	0.05737		23.9005	738.5059		0																1.218563382	1.1688192	0	0.005286763	0.9978396	1.0369819	0.9141344	1.1044249	1.0749117	1.1930612	0.8593405	1.0836891				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 26	sham	pet	elec_pet_sham	elec	3	8.8773885			3	2110.4	5907.533	44.7605				384	96.60665	39	182.24	50.6	78.4	5	7	3.96	7	19	143.04	130.92	48.04	0.04811		5.148	519.4129		0																				0.9066182	0.9497278	0.8414985	1.0156942	0.9876674	1.0467296	0.8063942	1.0354232				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 29	sham	pet	elec_pet_sham	elec	3	4.2874156			3	1724.7	4155.224	24.4165				349	91.64025	23	284.96	21.2	42.32	5	9	5						0.06875		82.1395	548.3598		0																				0.9232919	1.0289779	0.8729222	1.0328892	1.0475529	1.125652	0.8111544	1.0154765				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 34	sham	pet	elec_pet_sham	elec	3	0.9338521			3	1792.7	5430.606	8.8545				349	93.46069	32	180.92	52.64	68.92	5	10	3.96	0	11	132.52	112.84	34.36	0.06974		13.3605	525.3218		0																				0.8370506	0.9447203	0.7948316	0.996514	0.996918	1.0579344	0.7312642	1.111418				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 42	sham	pet	elec_pet_sham	elec	3	10.0314713			3	1667.9	6106.813	0.2655				445	95.93085	45	114.12	49.12	58.16	7	10	9.12	9	19	134.48	140.88	36.68	0.04699		16.425	437.1444		0																				0.8552399	0.9729866	0.8140929	0.9793197	0.9553247	1.0573666	0.7215709	0.9353304				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 43	sham	pet	elec_pet_sham	elec	3	4.9077346			3	1635	4825.657	6.8165				384	91.50442	44	182.44	57.6	93.8	6	10	3.44						0.05217		26.847	821.0986		0																0.299535944	0.3576652	0	0.160040805	1.1975977	1.1662681	0.9219092	1.2706439	0.9476411	1.1773096	0.8572477	1.1333125				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 55	sham	pet	elec_pet_sham	elec	3	9.8541585			1	1549.5	5822.939	47.6815				445	95.2684	39	147.32	42.72	138.24	9	6	21.8	2	13	69.8	210.08	57.56	0.0536		6.882	414.3761		0																1.332702975	0.9944631	0.073670824	0.128851675	0.8976631	0.9677174	0.8436239	1.057948	0.9722307	1.0823493	0.7345588	1.0209032				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 63	sham	pet	elec_pet_sham	elec	3	0.159936			2	1139.5	5256.817	40.6245				242	94.42519	24	191.56	10.96	42.04	3	10	9.28	8	18	127.88	149.48	58.2	0.06409		32.362	470.7512		0																1.070625711	0.4476456	0.006627239	0.185497593	0.7766477	0.9899297	0.7736642	0.9891029	0.939259	1.0304076	0.700975	0.8887079				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 21	SE	pet	elec_pet_SE	elec	3	24.2461288			2	0	8013.483	56.089				96	71.3615	39	99.6	56.08	137.88	10	3	1.6	0	37	42.72	249.68	136.04	0.01518		23.472	318.0067		11	589															0.716545474	0.483882	0.241691733	0.790252199	0.9693505	0.9038581	0.8502229	1.0158351	0.9813336	1.0672009	0.7215224	0.8874911				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 32	SE	pet	elec_pet_SE	elec	3	46.6612044				44.8	7277.555					127		56	136.08	88.28													189.4164		22	1553																			1.0354627	1.0288983	0.9165253	1.1108042	0.9979897	1.0424526	0.7531734	1.0118491				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 40	SE	pet	elec_pet_SE	elec	3	16.3461538			3	2080.2	6509.727	31.0695				78	89.77136	48	105.48	67.36	88.44	5	3	37.6	2	15	91.24	185.92	89.04	0.05859		51.9	528.1935		1	1															0.873882777	0.8978811	0.111491409	0.404914632	0.9126912	0.9561885	0.830652	0.9648289	0.8801851	1.0609676	0.7277139	0.9664373				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 44	SE	pet	elec_pet_SE	elec	3	8.3269962			3	2075.7	7033.111	30.3875					91.07322	37	158	22.76	50.04	5	10	17.6	6	20	128.72	131.24	45	0.05396		59.947	411.455		1	1																														
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 47	SE	pet	elec_pet_SE	elec	3	20.835127			3	0	8649.581	20.109				127	88.47761	27	119.96	33.88	116.44	7	1	54.4						0.06039		7.3355	526.3746		13	725																			0.9341703	0.9350625	0.8280746	0.9634053	0.9770472	1.0226862	0.7646671	0.8749088				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 53	SE	pet	elec_pet_SE	elec	3	8.7116564			3	60	5772.953	33.379				78	77.38854	50	117.6	32.92	56.2	3	11	28.4	2	28	74.56	207.72	77.76	0.06246		15.7595	440.6715		1	74															1.476192394	1.3581165	0	0.208719142	0.9060712	0.9430872	0.8062597	1.0018919	0.9304318	1.1066223	0.771448	1.0313678				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 54	SE	pet	elec_pet_SE	elec	3	31.2724372			3	0	5766.637	20.1025				145	87.36842	38	139.76	99.56	40.2	2	4	30.08						0.05306		20.7235	602.2737		19	1666																			0.9947097	0.9391884	0.836727	0.9875239	0.8831986	0.9456633	0.7455259	0.9526679				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 61	SE	pet	elec_pet_SE	elec	3	45.0263906			3	0	6921.458	13.311				145	84.79709	57	148.24	66.16	57.24	7	7	9.2	2	24	96.96	163.8	62.88	0.05199		48.9415	397.9421		7	524																			1.0214607	1.0351964	0.819265	1.0976566	0.9151266	1.0800781	0.7676196	0.8911679				
PostSE_electrical_PET	P11	rat	female	Sprague Dawley	MvD 62	SE	pet	elec_pet_SE	elec	3	39.5780591			3	0	8493.277	3.87				96	92.56595	60	82.16	63.04	41.12	5	9	13.04	3	26	92.88	177.92	64.72	0.06285		12.633	426.0086		4	317																			0.918882	0.9577412	0.8719227	1.0596549	0.9879339	1.1302775	0.7872239	0.889429				
Kindling_behaviour	P11	rat	female	Sprague Dawley	71	SE	beh	kind_beh_SE	kind	-1					1194.7			2.751	17.28																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	67	SE	beh	kind_beh_SE	kind	-1					1150			0.126	18.77																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	81	SE	beh	kind_beh_SE	kind	-1					1250.3			1.111	15.26																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	112	SE	beh	kind_beh_SE	kind	-1					0			3.347	18.63																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	98	SE	beh	kind_beh_SE	kind	-1					1652.2			0.905	15.53																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	82	SE	beh	kind_beh_SE	kind	-1					1721.1			0.985	13.26																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	108	SE	beh	kind_beh_SE	kind	-1					1781.8			0.928	19.17																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	96	SE	beh	kind_beh_SE	kind	-1					1698.7			2.247	12.49																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	90	SE	beh	kind_beh_SE	kind	-1					1273.4																									0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	69	SE	beh	kind_beh_SE	kind	-1					1687.9			1.35	7.71																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	75	SE	beh	kind_beh_SE	kind	-1					2111.7			0.762	13.46																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	88	SE	beh	kind_beh_SE	kind	-1					1707.9			0.878	12.43																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	110	sham	beh	kind_beh_sham	kind	-1					1817.4			4.45	18.36																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	93	sham	beh	kind_beh_sham	kind	-1					1215.8			0.767	16.61																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	83	sham	beh	kind_beh_sham	kind	-1					1302.1																									0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	107	sham	beh	kind_beh_sham	kind	-1					1503.7			0.88	12.76																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	116	sham	beh	kind_beh_sham	kind	-1					1998			1.073	13.5																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	79	sham	beh	kind_beh_sham	kind	-1					1950			1.863	12.11																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	103	sham	beh	kind_beh_sham	kind	-1					1940.2			0.79	13.1																					0																															
